12,1793,2,6,10,3,84,3,0
12,1793,2,6,10,3,123,4,1
12,1793,2,6,10,3,24,5,1
12,1793,2,6,10,3,123,6,0
12,1793,2,6,10,3,67,7,0
12,1793,2,6,10,3,24,8,0
12,1793,2,6,10,3,24,9,0
13,1690,1,2,9,null,31,1,0
13,1690,1,2,9,null,120,2,0
13,1690,1,2,9,null,120,3,0
13,1690,1,2,9,null,120,4,0
13,1690,1,2,9,null,120,5,0
13,1690,1,2,9,null,117,6,0
13,1690,1,2,9,null,83,7,0
13,1690,1,2,9,null,4,8,0
13,1690,1,2,9,null,110,9,0
13,1690,1,2,9,null,53,10,0
13,1690,1,2,9,null,117,11,0
13,1690,1,2,9,null,117,12,0
13,1690,1,2,9,null,117,13,0
13,1690,1,2,9,null,26,14,0
14,870,24,2,10,7,61,1,0
14,870,24,2,10,7,53,2,1
14,870,24,2,10,7,91,3,1
14,870,24,2,10,7,105,4,1
14,870,24,2,10,7,14,5,1
14,870,24,2,10,7,21,6,1
14,870,24,2,10,7,26,7,1
14,870,24,2,10,7,84,8,1
14,870,24,2,10,7,107,9,1
15,1326,7,5,19,30,126,1,0
15,1326,7,5,19,30,25,2,0
15,1326,7,5,19,30,107,3,0
15,1326,7,5,19,30,77,4,0
15,1326,7,5,19,30,115,5,0
15,1326,7,5,19,30,115,6,0
15,1326,7,5,19,30,115,7,0
15,1326,7,5,19,30,98,8,0
16,323,9,1,16,7,112,1,1
16,323,9,1,16,7,131,2,1
16,323,9,1,16,7,9,3,1
16,323,9,1,16,7,84,4,1
16,323,9,1,16,7,88,5,1
16,323,9,1,16,7,83,6,1
16,323,9,1,16,7,83,7,1
16,323,9,1,16,7,104,8,0
16,323,9,1,16,7,24,9,1
16,323,9,1,16,7,24,10,1
16,323,9,1,16,7,24,11,0
16,323,9,1,16,7,59,12,1
16,323,9,1,16,7,9,13,0
16,323,9,1,16,7,21,14,1
16,323,9,1,16,7,24,15,0
16,323,9,1,16,7,24,16,0
16,323,9,1,16,7,24,17,0
16,323,9,1,16,7,24,18,1
16,323,9,1,16,7,21,19,1
16,323,9,1,16,7,19,20,0
17,540,6,6,9,7,84,1,1
17,540,6,6,9,7,84,2,1
17,540,6,6,9,7,24,3,1
17,540,6,6,9,7,24,4,1
17,540,6,6,9,7,24,5,1
18,1981,16,2,14,8,134,1,1
18,1981,16,2,14,8,31,2,1
18,1981,16,2,14,8,112,3,1
18,1981,16,2,14,8,107,4,0
18,1981,16,2,14,8,84,5,1
18,1981,16,2,14,8,120,6,1
18,1981,16,2,14,8,107,7,0
18,1981,16,2,14,8,24,8,0
18,1981,16,2,14,8,83,9,1
18,1981,16,2,14,8,129,10,1
19,1093,13,6,7,6,84,1,1
19,1093,13,6,7,6,24,2,1
19,1093,13,6,7,6,86,3,1
20,1395,2,4,12,6,83,1,0
20,1395,2,4,12,6,123,2,0
20,1395,2,4,12,6,120,3,0
20,1395,2,4,12,6,72,4,0
20,1395,2,4,12,6,24,5,0
20,1395,2,4,12,6,83,6,0
20,1395,2,4,12,6,83,7,0
20,1395,2,4,12,6,83,8,0
20,1395,2,4,12,6,83,9,0
21,141,5,4,11,1,83,1,1
21,141,5,4,11,1,107,2,1
21,141,5,4,11,1,107,3,0
21,141,5,4,11,1,107,4,0
21,141,5,4,11,1,107,5,0
21,141,5,4,11,1,107,6,0
21,141,5,4,11,1,67,7,0
21,141,5,4,11,1,67,8,0
21,141,5,4,11,1,23,9,0
22,367,12,6,22,12,107,1,1
22,367,12,6,22,12,31,2,1
22,367,12,6,22,12,3,3,1
23,1590,2,1,13,30,67,1,0
23,1590,2,1,13,30,16,2,1
23,1590,2,1,13,30,24,3,0
23,1590,2,1,13,30,67,4,0
23,1590,2,1,13,30,21,5,0
23,1590,2,1,13,30,21,6,1
24,1045,67,1,19,4,31,1,1
24,1045,67,1,19,4,112,2,1
24,1045,67,1,19,4,37,3,1
24,1045,67,1,19,4,123,4,1
24,1045,67,1,19,4,24,5,1
24,1045,67,1,19,4,115,6,1
24,1045,67,1,19,4,99,7,1
24,1045,67,1,19,4,83,8,1
24,1045,67,1,19,4,18,9,1
24,1045,67,1,19,4,43,10,1
24,1045,67,1,19,4,123,11,1
24,1045,67,1,19,4,36,12,1
24,1045,67,1,19,4,75,13,0
24,1045,67,1,19,4,24,14,0
25,56,7,1,16,30,32,1,0
25,56,7,1,16,30,130,2,1
25,56,7,1,16,30,5,3,0
25,56,7,1,16,30,83,4,1
25,56,7,1,16,30,123,5,0
25,56,7,1,16,30,91,6,0
25,56,7,1,16,30,83,7,1
25,56,7,1,16,30,69,8,0
25,56,7,1,16,30,116,9,1
26,1569,61,1,13,7,37,1,1
26,1569,61,1,13,7,83,2,1
26,1569,61,1,13,7,81,3,1
26,1569,61,1,13,7,54,4,1
26,1569,61,1,13,7,83,5,1
26,1569,61,1,13,7,54,6,1
26,1569,61,1,13,7,106,7,1
26,1569,61,1,13,7,63,8,1
26,1569,61,1,13,7,111,9,1
26,1569,61,1,13,7,24,10,1
26,1569,61,1,13,7,31,11,1
26,1569,61,1,13,7,54,12,1
26,1569,61,1,13,7,24,13,1
27,125,1,2,11,null,24,1,0
27,125,1,2,11,null,24,2,0
27,125,1,2,11,null,83,3,0
27,125,1,2,11,null,123,4,0
27,125,1,2,11,null,83,5,0
27,125,1,2,11,null,120,6,0
27,125,1,2,11,null,36,7,0
27,125,1,2,11,null,77,8,0
27,125,1,2,11,null,77,9,0
27,125,1,2,11,null,84,10,0
28,1109,5,3,16,24,17,1,0
28,1109,5,3,16,24,72,2,1
28,1109,5,3,16,24,24,3,1
28,1109,5,3,16,24,84,4,1
28,1109,5,3,16,24,86,5,1
28,1109,5,3,16,24,24,6,1
28,1109,5,3,16,24,123,7,1
28,1109,5,3,16,24,48,8,1
28,1109,5,3,16,24,7,9,1
28,1109,5,3,16,24,129,10,1
28,1109,5,3,16,24,131,11,1
28,1109,5,3,16,24,9,12,0
28,1109,5,3,16,24,123,13,0
28,1109,5,3,16,24,24,14,0
28,1109,5,3,16,24,37,15,0
28,1109,5,3,16,24,112,16,1
28,1109,5,3,16,24,21,17,0
28,1109,5,3,16,24,69,18,0
28,1109,5,3,16,24,98,19,0
28,1109,5,3,16,24,3,20,0
28,1109,5,3,16,24,121,21,0
28,1109,5,3,16,24,120,22,0
29,1774,7,2,8,10,24,1,1
29,1774,7,2,8,10,93,2,1
29,1774,7,2,8,10,112,3,1
29,1774,7,2,8,10,53,4,1
29,1774,7,2,8,10,53,5,1
29,1774,7,2,8,10,84,6,1
29,1774,7,2,8,10,88,7,1
29,1774,7,2,8,10,21,8,1
29,1774,7,2,8,10,112,9,1
29,1774,7,2,8,10,45,10,1
29,1774,7,2,8,10,54,11,1
29,1774,7,2,8,10,112,12,1
30,878,42,7,14,6,112,1,1
30,878,42,7,14,6,24,2,1
30,878,42,7,14,6,123,3,1
30,878,42,7,14,6,83,4,1
30,878,42,7,14,6,83,5,0
30,878,42,7,14,6,83,6,1
30,878,42,7,14,6,130,7,1
30,878,42,7,14,6,16,8,1
30,878,42,7,14,6,83,9,0
30,878,42,7,14,6,31,10,0
30,878,42,7,14,6,37,11,0
30,878,42,7,14,6,120,12,1
30,878,42,7,14,6,91,13,0
30,878,42,7,14,6,123,14,1
30,878,42,7,14,6,83,15,1
31,474,2,1,10,21,24,1,1
31,474,2,1,10,21,91,2,0
32,1931,4,5,17,7,77,1,0
32,1931,4,5,17,7,37,2,0
32,1931,4,5,17,7,37,3,0
32,1931,4,5,17,7,37,4,0
32,1931,4,5,17,7,21,5,0
32,1931,4,5,17,7,37,6,0
32,1931,4,5,17,7,37,7,0
32,1931,4,5,17,7,37,8,0
33,490,40,1,11,2,17,1,1
33,490,40,1,11,2,77,2,0
33,490,40,1,11,2,24,3,0
33,490,40,1,11,2,114,4,0
33,490,40,1,11,2,71,5,0
34,1094,3,4,13,30,32,1,1
34,1094,3,4,13,30,32,2,1
35,1233,6,6,13,15,32,1,1
35,1233,6,6,13,15,24,2,0
36,1685,7,4,0,13,96,1,0
36,1685,7,4,0,13,31,2,1
36,1685,7,4,0,13,58,3,1
36,1685,7,4,0,13,24,4,1
36,1685,7,4,0,13,24,5,1
36,1685,7,4,0,13,93,6,1
36,1685,7,4,0,13,61,7,1
36,1685,7,4,0,13,120,8,1
36,1685,7,4,0,13,24,9,1
36,1685,7,4,0,13,31,10,1
36,1685,7,4,0,13,77,11,1
36,1685,7,4,0,13,77,12,1
36,1685,7,4,0,13,37,13,1
36,1685,7,4,0,13,36,14,0
36,1685,7,4,0,13,105,15,1
36,1685,7,4,0,13,49,16,0
36,1685,7,4,0,13,83,17,1
37,1565,7,4,14,8,75,1,1
37,1565,7,4,14,8,75,2,0
37,1565,7,4,14,8,115,3,1
37,1565,7,4,14,8,24,4,1
38,628,37,4,11,2,115,1,0
38,628,37,4,11,2,45,2,1
38,628,37,4,11,2,45,3,0
38,628,37,4,11,2,123,4,0
38,628,37,4,11,2,45,5,1
39,974,16,2,15,14,126,1,0
39,974,16,2,15,14,83,2,1
39,974,16,2,15,14,83,3,1
39,974,16,2,15,14,112,4,1
39,974,16,2,15,14,83,5,1
39,974,16,2,15,14,83,6,1
39,974,16,2,15,14,96,7,0
39,974,16,2,15,14,96,8,0
40,1087,4,7,11,18,27,1,1
40,1087,4,7,11,18,120,2,0
40,1087,4,7,11,18,27,3,1
41,1345,18,3,18,6,107,1,1
41,1345,18,3,18,6,24,2,1
41,1345,18,3,18,6,131,3,1
41,1345,18,3,18,6,83,4,1
41,1345,18,3,18,6,123,5,1
42,872,60,5,13,21,123,1,1
42,872,60,5,13,21,91,2,1
42,872,60,5,13,21,21,3,1
43,1700,3,1,14,30,84,1,1
43,1700,3,1,14,30,24,2,1
43,1700,3,1,14,30,53,3,1
43,1700,3,1,14,30,24,4,0
43,1700,3,1,14,30,24,5,0
43,1700,3,1,14,30,121,6,1
43,1700,3,1,14,30,112,7,0
43,1700,3,1,14,30,120,8,1
43,1700,3,1,14,30,21,9,1
43,1700,3,1,14,30,50,10,0
43,1700,3,1,14,30,121,11,0
43,1700,3,1,14,30,129,12,0
43,1700,3,1,14,30,66,13,0
43,1700,3,1,14,30,123,14,0
44,35,25,3,11,4,45,1,0
44,35,25,3,11,4,61,2,0
44,35,25,3,11,4,3,3,0
44,35,25,3,11,4,45,4,0
44,35,25,3,11,4,52,5,1
44,35,25,3,11,4,17,6,0
44,35,25,3,11,4,17,7,0
45,1005,17,2,15,7,40,1,1
45,1005,17,2,15,7,115,2,1
45,1005,17,2,15,7,60,3,0
45,1005,17,2,15,7,106,4,1
45,1005,17,2,15,7,24,5,1
45,1005,17,2,15,7,13,6,1
45,1005,17,2,15,7,13,7,1
45,1005,17,2,15,7,84,8,1
45,1005,17,2,15,7,50,9,1
45,1005,17,2,15,7,78,10,1
45,1005,17,2,15,7,107,11,1
45,1005,17,2,15,7,112,12,1
45,1005,17,2,15,7,37,13,0
45,1005,17,2,15,7,37,14,0
46,1340,4,5,20,11,123,1,0
46,1340,4,5,20,11,9,2,0
46,1340,4,5,20,11,79,3,0
46,1340,4,5,20,11,24,4,1
46,1340,4,5,20,11,85,5,0
46,1340,4,5,20,11,96,6,1
46,1340,4,5,20,11,30,7,0
46,1340,4,5,20,11,131,8,0
46,1340,4,5,20,11,83,9,1
46,1340,4,5,20,11,111,10,0
46,1340,4,5,20,11,111,11,0
46,1340,4,5,20,11,38,12,1
46,1340,4,5,20,11,38,13,1
46,1340,4,5,20,11,38,14,0
46,1340,4,5,20,11,3,15,0
46,1340,4,5,20,11,49,16,0
46,1340,4,5,20,11,112,17,0
46,1340,4,5,20,11,107,18,1
46,1340,4,5,20,11,83,19,0
46,1340,4,5,20,11,83,20,0
47,288,15,3,19,4,3,1,1
47,288,15,3,19,4,24,2,1
47,288,15,3,19,4,98,3,1
47,288,15,3,19,4,115,4,1
47,288,15,3,19,4,115,5,0
47,288,15,3,19,4,123,6,1
47,288,15,3,19,4,67,7,1
48,765,6,3,12,7,91,1,1
48,765,6,3,12,7,24,2,1
48,765,6,3,12,7,83,3,1
48,765,6,3,12,7,83,4,0
48,765,6,3,12,7,24,5,0
49,1150,90,3,16,3,28,1,1
49,1150,90,3,16,3,28,2,1
49,1150,90,3,16,3,134,3,1
49,1150,90,3,16,3,28,4,1
49,1150,90,3,16,3,28,5,1
49,1150,90,3,16,3,37,6,1
49,1150,90,3,16,3,37,7,1
49,1150,90,3,16,3,37,8,1
49,1150,90,3,16,3,37,9,1
49,1150,90,3,16,3,37,10,1
49,1150,90,3,16,3,37,11,1
50,1367,11,4,8,16,24,1,1
50,1367,11,4,8,16,83,2,1
50,1367,11,4,8,16,83,3,1
50,1367,11,4,8,16,24,4,1
50,1367,11,4,8,16,24,5,1
50,1367,11,4,8,16,39,6,1
50,1367,11,4,8,16,35,7,1
50,1367,11,4,8,16,24,8,1
50,1367,11,4,8,16,16,9,1
50,1367,11,4,8,16,24,10,1
50,1367,11,4,8,16,83,11,1
50,1367,11,4,8,16,83,12,1
50,1367,11,4,8,16,131,13,1
50,1367,11,4,8,16,104,14,0
50,1367,11,4,8,16,83,15,0
50,1367,11,4,8,16,69,16,0
50,1367,11,4,8,16,21,17,0
50,1367,11,4,8,16,9,18,0
50,1367,11,4,8,16,83,19,1
50,1367,11,4,8,16,81,20,0
50,1367,11,4,8,16,9,21,0
50,1367,11,4,8,16,32,22,0
50,1367,11,4,8,16,120,23,1
51,40,37,5,7,7,92,1,1
52,1484,2,2,2,25,123,1,1
52,1484,2,2,2,25,83,2,1
52,1484,2,2,2,25,21,3,1
52,1484,2,2,2,25,120,4,1
52,1484,2,2,2,25,57,5,0
52,1484,2,2,2,25,94,6,0
52,1484,2,2,2,25,93,7,0
52,1484,2,2,2,25,83,8,0
52,1484,2,2,2,25,69,9,0
52,1484,2,2,2,25,69,10,0
52,1484,2,2,2,25,1,11,0
52,1484,2,2,2,25,69,12,0
52,1484,2,2,2,25,69,13,0
52,1484,2,2,2,25,69,14,0
52,1484,2,2,2,25,69,15,0
52,1484,2,2,2,25,65,16,0
52,1484,2,2,2,25,83,17,0
52,1484,2,2,2,25,24,18,0
52,1484,2,2,2,25,25,19,0
52,1484,2,2,2,25,91,20,1
52,1484,2,2,2,25,122,21,0
52,1484,2,2,2,25,17,22,0
52,1484,2,2,2,25,108,23,0
52,1484,2,2,2,25,121,24,0
52,1484,2,2,2,25,121,25,0
52,1484,2,2,2,25,29,26,0
52,1484,2,2,2,25,112,27,0
53,562,14,2,8,7,83,1,1
53,562,14,2,8,7,49,2,1
53,562,14,2,8,7,83,3,1
53,562,14,2,8,7,123,4,1
53,562,14,2,8,7,83,5,0
54,1975,12,7,11,8,123,1,0
54,1975,12,7,11,8,32,2,1
54,1975,12,7,11,8,32,3,0
54,1975,12,7,11,8,62,4,1
55,78,5,1,7,4,91,1,1
55,78,5,1,7,4,91,2,1
55,78,5,1,7,4,91,3,1
55,78,5,1,7,4,17,4,0
55,78,5,1,7,4,130,5,0
55,78,5,1,7,4,45,6,1
55,78,5,1,7,4,84,7,0
55,78,5,1,7,4,36,8,0
56,1148,34,7,9,4,104,1,0
57,119,9,1,20,7,115,1,1
57,119,9,1,20,7,117,2,1
57,119,9,1,20,7,84,3,1
57,119,9,1,20,7,7,4,1
57,119,9,1,20,7,16,5,1
57,119,9,1,20,7,115,6,1
57,119,9,1,20,7,115,7,1
57,119,9,1,20,7,91,8,1
57,119,9,1,20,7,131,9,1
57,119,9,1,20,7,24,10,1
57,119,9,1,20,7,83,11,1
57,119,9,1,20,7,78,12,1
57,119,9,1,20,7,121,13,1
57,119,9,1,20,7,131,14,1
57,119,9,1,20,7,24,15,1
57,119,9,1,20,7,91,16,0
57,119,9,1,20,7,83,17,0
58,1808,3,1,11,6,123,1,1
58,1808,3,1,11,6,78,2,0
58,1808,3,1,11,6,83,3,0
58,1808,3,1,11,6,83,4,0
59,934,4,1,19,1,84,1,0
59,934,4,1,19,1,83,2,0
59,934,4,1,19,1,72,3,0
59,934,4,1,19,1,108,4,0
60,1258,7,2,14,30,84,1,1
60,1258,7,2,14,30,53,2,1
60,1258,7,2,14,30,98,3,1
60,1258,7,2,14,30,24,4,1
60,1258,7,2,14,30,24,5,1
60,1258,7,2,14,30,120,6,1
60,1258,7,2,14,30,21,7,1
60,1258,7,2,14,30,21,8,1
60,1258,7,2,14,30,83,9,1
60,1258,7,2,14,30,24,10,1
60,1258,7,2,14,30,83,11,1
60,1258,7,2,14,30,15,12,1
60,1258,7,2,14,30,123,13,1
61,368,1,1,11,null,38,1,0
61,368,1,1,11,null,42,2,0
61,368,1,1,11,null,83,3,0
61,368,1,1,11,null,83,4,0
61,368,1,1,11,null,93,5,0
61,368,1,1,11,null,14,6,0
61,368,1,1,11,null,83,7,0
61,368,1,1,11,null,91,8,0
61,368,1,1,11,null,83,9,0
61,368,1,1,11,null,91,10,0
61,368,1,1,11,null,14,11,0
61,368,1,1,11,null,63,12,0
61,368,1,1,11,null,31,13,0
61,368,1,1,11,null,94,14,0
61,368,1,1,11,null,107,15,0
61,368,1,1,11,null,14,16,0
61,368,1,1,11,null,42,17,0
61,368,1,1,11,null,55,18,0
61,368,1,1,11,null,83,19,0
61,368,1,1,11,null,112,20,0
61,368,1,1,11,null,14,21,0
61,368,1,1,11,null,45,22,0
61,368,1,1,11,null,24,23,0
61,368,1,1,11,null,110,24,0
61,368,1,1,11,null,83,25,0
61,368,1,1,11,null,38,26,0
62,1103,18,4,2,16,38,1,1
62,1103,18,4,2,16,84,2,1
63,1113,9,1,12,25,53,1,1
63,1113,9,1,12,25,117,2,1
63,1113,9,1,12,25,120,3,1
63,1113,9,1,12,25,92,4,1
63,1113,9,1,12,25,92,5,1
63,1113,9,1,12,25,92,6,1
63,1113,9,1,12,25,92,7,1
63,1113,9,1,12,25,92,8,1
63,1113,9,1,12,25,92,9,1
63,1113,9,1,12,25,83,10,1
63,1113,9,1,12,25,84,11,1
63,1113,9,1,12,25,92,12,1
63,1113,9,1,12,25,35,13,1
63,1113,9,1,12,25,120,14,0
63,1113,9,1,12,25,59,15,1
63,1113,9,1,12,25,92,16,0
63,1113,9,1,12,25,24,17,0
63,1113,9,1,12,25,121,18,0
63,1113,9,1,12,25,120,19,0
64,173,5,1,14,16,86,1,1
64,173,5,1,14,16,83,2,0
64,173,5,1,14,16,128,3,0
64,173,5,1,14,16,21,4,0
64,173,5,1,14,16,106,5,0
64,173,5,1,14,16,106,6,0
64,173,5,1,14,16,67,7,0
64,173,5,1,14,16,53,8,0
64,173,5,1,14,16,84,9,0
64,173,5,1,14,16,96,10,1
64,173,5,1,14,16,96,11,0
64,173,5,1,14,16,36,12,0
64,173,5,1,14,16,112,13,0
64,173,5,1,14,16,96,14,0
64,173,5,1,14,16,96,15,0
64,173,5,1,14,16,31,16,0
65,246,7,7,15,10,43,1,1
65,246,7,7,15,10,84,2,1
65,246,7,7,15,10,4,3,1
65,246,7,7,15,10,86,4,1
65,246,7,7,15,10,106,5,1
65,246,7,7,15,10,54,6,1
65,246,7,7,15,10,26,7,1
65,246,7,7,15,10,112,8,1
65,246,7,7,15,10,106,9,1
65,246,7,7,15,10,123,10,1
65,246,7,7,15,10,63,11,0
65,246,7,7,15,10,129,12,0
66,1575,21,1,13,6,26,1,1
66,1575,21,1,13,6,40,2,1
66,1575,21,1,13,6,117,3,0
66,1575,21,1,13,6,115,4,1
66,1575,21,1,13,6,104,5,0
67,1504,37,4,12,3,83,1,1
67,1504,37,4,12,3,83,2,1
67,1504,37,4,12,3,83,3,1
68,405,1,3,22,null,84,1,0
68,405,1,3,22,null,84,2,0
68,405,1,3,22,null,120,3,0
68,405,1,3,22,null,86,4,0
68,405,1,3,22,null,96,5,0
68,405,1,3,22,null,107,6,0
68,405,1,3,22,null,64,7,0
68,405,1,3,22,null,64,8,0
68,405,1,3,22,null,64,9,0
68,405,1,3,22,null,64,10,0
68,405,1,3,22,null,51,11,0
68,405,1,3,22,null,78,12,0
68,405,1,3,22,null,107,13,0
68,405,1,3,22,null,45,14,0
68,405,1,3,22,null,117,15,0
68,405,1,3,22,null,21,16,0
68,405,1,3,22,null,112,17,0
68,405,1,3,22,null,24,18,0
68,405,1,3,22,null,79,19,0
68,405,1,3,22,null,79,20,0
68,405,1,3,22,null,123,21,0
68,405,1,3,22,null,116,22,0
68,405,1,3,22,null,21,23,0
68,405,1,3,22,null,17,24,0
68,405,1,3,22,null,61,25,0
68,405,1,3,22,null,61,26,0
68,405,1,3,22,null,86,27,0
68,405,1,3,22,null,99,28,0
68,405,1,3,22,null,21,29,0
68,405,1,3,22,null,83,30,0
69,939,6,2,14,5,24,1,0
70,744,20,1,12,6,9,1,0
70,744,20,1,12,6,26,2,1
70,744,20,1,12,6,17,3,0
70,744,20,1,12,6,53,4,1
70,744,20,1,12,6,36,5,1
70,744,20,1,12,6,130,6,1
70,744,20,1,12,6,24,7,1
71,49,3,2,11,8,72,1,0
71,49,3,2,11,8,83,2,1
71,49,3,2,11,8,104,3,0
71,49,3,2,11,8,14,4,0
71,49,3,2,11,8,83,5,0
71,49,3,2,11,8,66,6,0
71,49,3,2,11,8,83,7,1
71,49,3,2,11,8,17,8,0
71,49,3,2,11,8,77,9,0
71,49,3,2,11,8,84,10,0
71,49,3,2,11,8,24,11,0
71,49,3,2,11,8,108,12,0
71,49,3,2,11,8,59,13,1
71,49,3,2,11,8,83,14,0
71,49,3,2,11,8,130,15,0
71,49,3,2,11,8,24,16,0
72,6,23,5,17,8,52,1,0
72,6,23,5,17,8,84,2,1
72,6,23,5,17,8,84,3,1
72,6,23,5,17,8,115,4,1
73,972,10,2,19,11,69,1,0
73,972,10,2,19,11,24,2,0
73,972,10,2,19,11,8,3,0
73,972,10,2,19,11,112,4,0
73,972,10,2,19,11,32,5,0
73,972,10,2,19,11,83,6,0
74,1037,9,5,23,6,24,1,0
74,1037,9,5,23,6,37,2,0
74,1037,9,5,23,6,24,3,0
74,1037,9,5,23,6,24,4,0
74,1037,9,5,23,6,24,5,0
74,1037,9,5,23,6,108,6,0
74,1037,9,5,23,6,83,7,0
75,473,12,1,10,2,115,1,1
75,473,12,1,10,2,77,2,1
75,473,12,1,10,2,77,3,1
75,473,12,1,10,2,86,4,1
75,473,12,1,10,2,26,5,1
75,473,12,1,10,2,88,6,1
75,473,12,1,10,2,112,7,0
75,473,12,1,10,2,35,8,0
75,473,12,1,10,2,16,9,1
75,473,12,1,10,2,83,10,1
75,473,12,1,10,2,53,11,0
75,473,12,1,10,2,24,12,1
76,1594,6,2,17,30,91,1,1
76,1594,6,2,17,30,24,2,1
76,1594,6,2,17,30,16,3,1
76,1594,6,2,17,30,123,4,1
76,1594,6,2,17,30,117,5,0
76,1594,6,2,17,30,92,6,0
76,1594,6,2,17,30,123,7,0
76,1594,6,2,17,30,116,8,0
76,1594,6,2,17,30,83,9,0
76,1594,6,2,17,30,92,10,0
76,1594,6,2,17,30,92,11,0
76,1594,6,2,17,30,59,12,0
76,1594,6,2,17,30,92,13,0
77,1078,6,6,15,4,120,1,0
77,1078,6,6,15,4,120,2,1
77,1078,6,6,15,4,120,3,0
77,1078,6,6,15,4,37,4,1
77,1078,6,6,15,4,49,5,1
77,1078,6,6,15,4,24,6,1
77,1078,6,6,15,4,36,7,0
77,1078,6,6,15,4,21,8,1
78,268,2,6,10,9,3,1,0
78,268,2,6,10,9,46,2,0
78,268,2,6,10,9,50,3,0
78,268,2,6,10,9,61,4,0
78,268,2,6,10,9,61,5,0
78,268,2,6,10,9,24,6,0
79,1154,3,7,11,14,32,1,1
79,1154,3,7,11,14,24,2,1
79,1154,3,7,11,14,32,3,1
79,1154,3,7,11,14,123,4,1
79,1154,3,7,11,14,120,5,1
79,1154,3,7,11,14,21,6,1
79,1154,3,7,11,14,116,7,0
80,1440,9,6,15,2,66,1,1
80,1440,9,6,15,2,4,2,1
80,1440,9,6,15,2,4,3,1
80,1440,9,6,15,2,84,4,1
80,1440,9,6,15,2,4,5,1
81,1927,10,1,9,30,32,1,1
82,343,1,2,8,null,83,1,0
82,343,1,2,8,null,16,2,0
82,343,1,2,8,null,69,3,0
82,343,1,2,8,null,123,4,0
82,343,1,2,8,null,19,5,0
83,76,15,1,12,22,64,1,0
83,76,15,1,12,22,38,2,0
83,76,15,1,12,22,115,3,1
83,76,15,1,12,22,38,4,0
83,76,15,1,12,22,38,5,1
